owner_id,report_potential_stockout_check,instance_id
29f8f904b92948ad94a629a534897a7f,no,c518ae40-389a-4bc5-a3d6-51beda14c6a2
29f8f904b92948ad94a629a534897a7f,yes,d9644f23-0da7-4fb9-a765-6c047e655e1f
29f8f904b92948ad94a629a534897a7f,yes,a788f4ff-4963-42dc-921d-f3847f26a2b1
29f8f904b92948ad94a629a534897a7f,yes,a16232a3-6318-4d5f-a862-10c2d3b3dbc4
29f8f904b92948ad94a629a534897a7f,no,63d5f445-4b0d-433b-8e2d-0269ec9e9a53
eaefe9133cad41fca6d42184bf28f993,yes,59187815-8021-423d-bb16-16110ee75815
eaefe9133cad41fca6d42184bf28f993,no,1ee7305a-1a20-4f3b-b0ac-f4fb78daec14
eaefe9133cad41fca6d42184bf28f993,yes,7f4e2b45-f7ae-4b84-96f3-b12b4e3554b0
eaefe9133cad41fca6d42184bf28f993,no,ef320141-b763-415e-b11b-855cd80e6136
eaefe9133cad41fca6d42184bf28f993,yes,563483ed-2ce0-47df-be11-0c9277e8b660
eaefe9133cad41fca6d42184bf28f993,yes,9c672675-c349-40ff-adee-58dcf5b6c204
eaefe9133cad41fca6d42184bf28f993,no,9217c09b-24ea-4ff3-8ebe-fe1b1038c627
eaefe9133cad41fca6d42184bf28f993,yes,ebdcb3bb-d152-4129-bbae-0de6ec23d358
eaefe9133cad41fca6d42184bf28f993,yes,a8b7d02b-5975-4dc0-855f-b536602d01a3
eaefe9133cad41fca6d42184bf28f993,yes,011fe381-a624-445c-a966-2064b3417dc6
eaefe9133cad41fca6d42184bf28f993,yes,d33889f6-924b-4ddd-a8cf-7f0d373d090f
eaefe9133cad41fca6d42184bf28f993,no,a8b75467-0efe-4a5d-acab-aa6c82734039
eaefe9133cad41fca6d42184bf28f993,no,60d7dbd9-10bc-4c15-8e4f-3955c49e55d1
eaefe9133cad41fca6d42184bf28f993,yes,3668aa6d-e30c-4ed4-9465-9bb9e47933fc
eaefe9133cad41fca6d42184bf28f993,yes,99622936-3981-43be-9ca0-70c14f7794ef
eaefe9133cad41fca6d42184bf28f993,yes,daa2cd12-bc52-4d41-af1f-29c625fdeecc
eaefe9133cad41fca6d42184bf28f993,no,52b35dfc-af56-45aa-8c7f-b91118f62e31
83e807c2927c4ae292ca71b2ed60d1c7,no,b0ca4159-9ce7-405f-83e5-c6abf4a6e904
83e807c2927c4ae292ca71b2ed60d1c7,yes,7a95e063-ed58-4109-96e0-fc03e58d6111
83e807c2927c4ae292ca71b2ed60d1c7,no,eb7e9170-5194-42e6-8695-584203c55e4a
83e807c2927c4ae292ca71b2ed60d1c7,yes,02ee23d9-72d9-44c9-887a-334750e8c5db
83e807c2927c4ae292ca71b2ed60d1c7,no,77d353ca-4795-4bc2-b593-dbfa5a4ae68a
83e807c2927c4ae292ca71b2ed60d1c7,yes,4778e9a4-1925-4aa9-83ca-40b01c514a30
83e807c2927c4ae292ca71b2ed60d1c7,no,314ba4aa-455a-411d-8426-84802021684b
83e807c2927c4ae292ca71b2ed60d1c7,no,84b49e80-6207-4b09-b251-ad3aced60c22
83e807c2927c4ae292ca71b2ed60d1c7,no,c9de9620-fa80-4838-9029-e056886462b2
83e807c2927c4ae292ca71b2ed60d1c7,yes,2652512d-3ce9-4f12-9d21-c6f910790d75
83e807c2927c4ae292ca71b2ed60d1c7,yes,f8745127-a6a1-4228-a1fa-7f6ff5393861
83e807c2927c4ae292ca71b2ed60d1c7,yes,6d97a9e2-59a3-4c50-91e8-4efa0f5e5ae8
83e807c2927c4ae292ca71b2ed60d1c7,no,dee68408-1ff7-4d80-bbcd-e6510e75016a
83e807c2927c4ae292ca71b2ed60d1c7,yes,a95b6284-49f9-46d4-b88a-67580952d5a5
83e807c2927c4ae292ca71b2ed60d1c7,yes,21298b3c-6b7b-49ae-9033-15736b57b5e5
83e807c2927c4ae292ca71b2ed60d1c7,yes,3f5e532b-7270-4a9a-b9c1-708326113d44
83e807c2927c4ae292ca71b2ed60d1c7,no,c2663329-0bf0-40d1-8ea5-f1ba5359c270
83e807c2927c4ae292ca71b2ed60d1c7,yes,ecc95683-8783-4dac-9aac-c1e4580e7893
83e807c2927c4ae292ca71b2ed60d1c7,yes,f9b41b62-61d7-4e54-8317-404c226852fd
83e807c2927c4ae292ca71b2ed60d1c7,yes,a5897043-9a7d-459a-9d64-893d6db8e1ad
83e807c2927c4ae292ca71b2ed60d1c7,yes,9d0de192-e5ca-40e4-84d1-0bea695ded1e
83e807c2927c4ae292ca71b2ed60d1c7,yes,4910864e-483c-4018-a9a2-73c938044242
83e807c2927c4ae292ca71b2ed60d1c7,no,4753d2c7-8ae1-4845-9f2d-8e0aa11d564a
83e807c2927c4ae292ca71b2ed60d1c7,yes,94ba5520-fe54-4aa9-a33c-8445400ad146
83e807c2927c4ae292ca71b2ed60d1c7,yes,8f2c9e63-69a0-4bea-a520-7f64a23666f6
83e807c2927c4ae292ca71b2ed60d1c7,no,20286c87-3905-4c9b-9052-37b5268ead49
83e807c2927c4ae292ca71b2ed60d1c7,no,c7799a16-e866-42da-9584-1a4b7c9adb18
5f6cd922037f4aa6998d05ef45d3feb1,no,926ba937-e549-47d8-8985-f719a27d4e1a
5f6cd922037f4aa6998d05ef45d3feb1,yes,0e2b88e7-77dc-4f01-b35a-26258ea58076
5f6cd922037f4aa6998d05ef45d3feb1,yes,829ed759-fc9e-4c24-b045-0d78ec3b3592
5f6cd922037f4aa6998d05ef45d3feb1,yes,0571f001-f1be-439c-b308-858abaa6ab04
5f6cd922037f4aa6998d05ef45d3feb1,no,38e3e044-0f9c-44f0-b965-0b1eaeb918d2
5f6cd922037f4aa6998d05ef45d3feb1,yes,5d9bb30f-12fe-4296-a663-0d214a2b2133
5f6cd922037f4aa6998d05ef45d3feb1,yes,482e55a3-f4c8-40f7-86d6-77ce1b9b6e11
5f6cd922037f4aa6998d05ef45d3feb1,yes,1dbddc60-3b70-41e4-9322-16b86767d53f
5f6cd922037f4aa6998d05ef45d3feb1,yes,c03e7133-bb1e-42df-a3e2-11c8c8d4582c
5f6cd922037f4aa6998d05ef45d3feb1,yes,00da7e87-bd91-47c6-8412-1a130d35e279
5f6cd922037f4aa6998d05ef45d3feb1,no,3484a115-19fd-4811-a26a-930c1cc537c6
5f6cd922037f4aa6998d05ef45d3feb1,no,a60b5f00-5dda-4931-a770-60bd61406b0a
5f6cd922037f4aa6998d05ef45d3feb1,no,fedbfbbf-6905-4261-a1fc-c9a51dd221cf
5f6cd922037f4aa6998d05ef45d3feb1,yes,756ccb7d-2661-43e5-b83e-8b267409b670
5f6cd922037f4aa6998d05ef45d3feb1,yes,ea147c56-ee8b-4ad3-a55f-b99d276a129e
5f6cd922037f4aa6998d05ef45d3feb1,no,70ab27c0-ef87-4527-b904-a747373ae377
5f6cd922037f4aa6998d05ef45d3feb1,yes,842554ee-c517-4da3-a73e-be70752230ea
0e383cb2ef7542c9baaa9badca7de43d,yes,fbebea59-b28e-40e0-b5b2-2a8b87d3b003
0e383cb2ef7542c9baaa9badca7de43d,yes,0f74498e-e7c2-4ecf-81cd-dd60dadc76ff
0e383cb2ef7542c9baaa9badca7de43d,yes,be493e4c-3ebf-4bcc-83fa-31e4ccc4a267
0e383cb2ef7542c9baaa9badca7de43d,yes,6212a912-d806-4a8c-b70e-accf19e6d8c3
0e383cb2ef7542c9baaa9badca7de43d,no,8fee755a-64cb-4f1d-bfa5-cd8360eafa7f
0e383cb2ef7542c9baaa9badca7de43d,yes,19f5fbfe-385c-4550-8cff-d3d65eccdb1c
0e383cb2ef7542c9baaa9badca7de43d,no,c15770d8-e405-49ce-bccc-7e8d6e70e6a2
0e383cb2ef7542c9baaa9badca7de43d,yes,e453bcea-1f89-476c-9bca-534f49bc3bb1
0e383cb2ef7542c9baaa9badca7de43d,no,680e2924-54c6-4aa6-adca-8a072c53cc08
0e383cb2ef7542c9baaa9badca7de43d,yes,5121b98f-0414-4bce-aff2-d0d18a7cc987
0e383cb2ef7542c9baaa9badca7de43d,yes,6b3cb64a-263c-47e0-b321-613d358b1db8
0e383cb2ef7542c9baaa9badca7de43d,yes,698a78a0-4f6e-4179-9bb9-4fc2165f875e
0e383cb2ef7542c9baaa9badca7de43d,yes,18769ce2-1567-4b92-8d62-c32b6662121f
0e383cb2ef7542c9baaa9badca7de43d,yes,ae0f68a9-e720-4af0-b5bb-d66ca478bce5
0e383cb2ef7542c9baaa9badca7de43d,no,ece9c6b7-b71f-479e-b29d-fcf721f71599
4ea48bd297244611ae26e172d56d4fae,no,e6a1d885-1bc9-4e49-b1a6-2d6c5a73f6f8
4ea48bd297244611ae26e172d56d4fae,yes,ecdf18d1-4289-41f0-8421-e90f29175c46
4ea48bd297244611ae26e172d56d4fae,yes,8ecdda53-c48f-4780-8622-8f682e7a35f6
4ea48bd297244611ae26e172d56d4fae,no,84b1d6f9-d4df-46e9-80b0-068fcda58da4
4ea48bd297244611ae26e172d56d4fae,no,b7dcc8bc-c504-4412-88e0-8ede03b9b1d8
4ea48bd297244611ae26e172d56d4fae,yes,7e495f0a-80aa-463f-b7fc-b6593c8a2421
4ea48bd297244611ae26e172d56d4fae,yes,ad40115a-8470-4a97-83fc-e5e0b0908988
4ea48bd297244611ae26e172d56d4fae,no,d52722c5-de85-4712-8a22-8288d11ebba8
4ea48bd297244611ae26e172d56d4fae,yes,baa4d95d-e574-433b-a329-8015c9789245
4ea48bd297244611ae26e172d56d4fae,no,a54824ea-f250-4312-a326-07704899af0f
4ea48bd297244611ae26e172d56d4fae,yes,8e058ede-10b7-4c3f-aed8-c4f8a22e3df4
4ea48bd297244611ae26e172d56d4fae,yes,f28d7564-1295-4abc-bdca-194a5f85f123
4ea48bd297244611ae26e172d56d4fae,no,6108beb1-99d6-4cf0-87fd-49f704ddfcfc
4ea48bd297244611ae26e172d56d4fae,no,63055532-fae6-467d-933f-cb49c841d505
4ea48bd297244611ae26e172d56d4fae,no,aef1d70b-9537-402e-b410-23ed87171bb7
4ea48bd297244611ae26e172d56d4fae,no,4c2e5bab-5335-49bc-8990-44e57ad620c5
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,3c338486-4afe-4863-843a-4745350a3dde
1b5ffde56e7f47129e81e2c5c3ab61a2,no,33bc0b2e-4925-4f0a-a80d-2b12e987cbef
1b5ffde56e7f47129e81e2c5c3ab61a2,no,5cf9cb80-429b-49e5-b8ff-660460791434
1b5ffde56e7f47129e81e2c5c3ab61a2,no,be38fb87-a067-4448-b930-5cc53e7a46e0
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,ee619f03-2bfd-4ade-b1f6-1f5d28028f0e
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,ba7dfd61-f1b4-4a36-9649-eeca2c015639
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,5b13762a-cbdf-4fba-ab7e-95cc9a5a38e2
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,2095fc05-7be1-411a-aa3f-efbb077a15a8
1b5ffde56e7f47129e81e2c5c3ab61a2,no,064f053c-a8ae-4965-99d1-a90ecdd7e400
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,2e234e85-dd39-4662-bdf9-b562e4f96206
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,ea169d74-5c68-4764-a921-88e888829ab2
1b5ffde56e7f47129e81e2c5c3ab61a2,no,58630563-076f-4408-8ee9-b1eba44da13e
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,a51d291e-784d-4afd-ba19-f85b82e54dfd
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,283269dc-86fe-4903-b32a-d7ce741ecf60
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,e4ca444d-13e0-4830-b3db-5e7f5e79231c
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,c1e79323-0e79-46bf-a9dd-4eb4054e8c83
1b5ffde56e7f47129e81e2c5c3ab61a2,no,4dbca891-3e03-4634-bbd6-b9acfd8a3487
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,160e787f-c363-4584-bfb9-8c47e65dd0c4
1b5ffde56e7f47129e81e2c5c3ab61a2,no,fa21dfcb-a936-47f7-b709-c331d89eb11a
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,56b92e99-9e35-4234-9b3a-95cf2c30d75f
1b5ffde56e7f47129e81e2c5c3ab61a2,no,cfc0f114-1a90-45a0-a8de-f147f7bb3db5
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,b592969f-4034-4129-ae8c-31206b4d7dda
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,fe064d3c-4e58-44fc-be83-644881358df2
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,7c53bf6a-e70c-488a-85e2-5c1f316bdf54
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,7da8f2bf-c569-4f58-8109-dbcc5e1ea0a6
1b5ffde56e7f47129e81e2c5c3ab61a2,no,7848a25a-2aaf-49a7-a1a6-ee02ecc8bae1
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,596ecdcc-20b4-48ac-a801-7793233afa60
1b5ffde56e7f47129e81e2c5c3ab61a2,no,467bfde0-b2e8-430c-a0ab-67b11722b107
1b5ffde56e7f47129e81e2c5c3ab61a2,yes,d242a10e-1f31-4cf5-a1ec-3b409b13fcc5
1b5ffde56e7f47129e81e2c5c3ab61a2,no,5b77a6d4-852a-44b0-9847-d052845414b1
ca1c973427564967a65b689c80caedb3,no,9508ab49-3944-4e88-9e65-6c6ce519b38c
ca1c973427564967a65b689c80caedb3,yes,5d888b9f-d2f8-43be-84f6-0e362664c4ac
ca1c973427564967a65b689c80caedb3,no,92fcbf81-56b3-4293-9dc1-49c1e4c5820b
ca1c973427564967a65b689c80caedb3,yes,9473af67-15d4-4001-8b70-59016f678d14
ca1c973427564967a65b689c80caedb3,no,7534d529-12b6-4018-9f3e-94ba63973599
ca1c973427564967a65b689c80caedb3,no,e9462b93-19f1-4e68-a5ea-2adefcb34f72
ca1c973427564967a65b689c80caedb3,yes,0d30919b-94f3-404e-a99c-5025ed7b1943
ca1c973427564967a65b689c80caedb3,yes,be5f3e5b-e5a9-4ca3-9f95-8d5244d8a019
ca1c973427564967a65b689c80caedb3,no,a75d853f-e277-476c-a1af-6963c26b7fd4
ca1c973427564967a65b689c80caedb3,yes,c9697b11-bdea-464e-94d8-37086505f4cb
ca1c973427564967a65b689c80caedb3,yes,cc2c6145-14da-431a-8d0c-3bc91d479337
ca1c973427564967a65b689c80caedb3,no,a669437a-80fc-4dad-af5c-e67403049ee2
ca1c973427564967a65b689c80caedb3,yes,c82e020c-ddc6-42b7-ac6c-27cbfde61588
ca1c973427564967a65b689c80caedb3,no,d7ecd356-52a6-4a19-9ee3-ae35ab8993be
ca1c973427564967a65b689c80caedb3,no,1e038cf5-0881-425e-b41b-26a42b570c6f
ca1c973427564967a65b689c80caedb3,yes,4a5915b0-3942-4d17-94c5-f8e5b8c0d235
ca1c973427564967a65b689c80caedb3,yes,6616ff8f-83b5-4814-b985-358071b19048
ca1c973427564967a65b689c80caedb3,yes,3701e0db-f61e-473e-b5cc-b9a02dff67b1
ca1c973427564967a65b689c80caedb3,no,a0072a14-1ce6-4ebe-845b-f3b12c56d8b0
ca1c973427564967a65b689c80caedb3,yes,34bd0bd0-3d9e-430a-97b3-b4e8e7cf46ff
ca1c973427564967a65b689c80caedb3,no,78a96496-5129-4276-ad65-0109316d2ba1
ca1c973427564967a65b689c80caedb3,yes,d2e372ec-e610-450f-bd5b-724cd9406e55
ca1c973427564967a65b689c80caedb3,no,cc88ad2e-7bd5-4f56-806d-ecca60777153
ca1c973427564967a65b689c80caedb3,no,f0c37e6b-ed9f-4aa0-955c-03574571bc8b
ca1c973427564967a65b689c80caedb3,no,86110ffe-6b62-46fb-9ce6-3dd4dcec0a1d
ca1c973427564967a65b689c80caedb3,no,ad09584f-1546-4750-bcb6-2b65e5ae7cef
ca1c973427564967a65b689c80caedb3,no,9f96f8fe-d30c-4f4b-9492-b05e2d9528f9
ca1c973427564967a65b689c80caedb3,no,30f184d9-4cef-474c-88fa-cd92f2f2c584
ca1c973427564967a65b689c80caedb3,no,daca27cc-f969-4659-9026-f856e09581ef
ca1c973427564967a65b689c80caedb3,yes,31c8bd5f-61f9-48a0-8967-4d7e319b93f3
ca1c973427564967a65b689c80caedb3,no,7c8641a6-1dc2-44c8-87d1-3eab7a7a69fb
ca1c973427564967a65b689c80caedb3,no,3844252d-6adb-48dd-9f53-e6f8d2c792c6
ca1c973427564967a65b689c80caedb3,yes,3ac2cc92-427b-4d7b-911c-5bb1ede38c59
ca1c973427564967a65b689c80caedb3,yes,aa75a1c9-269f-4c30-82f4-cc032c2789d4
ca1c973427564967a65b689c80caedb3,no,de051bb2-28a1-4e1d-8f8d-63fc41888a83
ca1c973427564967a65b689c80caedb3,no,3f7f4ba7-6bc2-4982-8687-7157da30d5b8
ca1c973427564967a65b689c80caedb3,yes,d8e3378d-35ac-4b88-b449-f12901ce26d0
ca1c973427564967a65b689c80caedb3,no,e306c19a-7915-4893-9806-754ffade2aab
ca1c973427564967a65b689c80caedb3,no,84afc01e-e0be-493c-84b3-23b9fad0e646
ca1c973427564967a65b689c80caedb3,yes,a7e6b341-2b4a-4f3f-8125-5e07abb66c34
ca1c973427564967a65b689c80caedb3,yes,22fb079a-e8a1-44bb-bb18-6924ee3c67b4
ca1c973427564967a65b689c80caedb3,yes,a1e4969f-afcb-4e9f-a68b-5c8a8febfed7
ca1c973427564967a65b689c80caedb3,yes,10eada86-e0df-429e-b773-0e0bc1134471
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,42f6f505-6b55-4d24-9039-2a2657c81646
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,f83fd0d9-708c-44e1-90b3-63eff3969649
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,871be7cb-6c4e-47b9-9932-f319f4f017a5
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,d2922b75-c06f-4206-aeda-bc5bac17211a
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,24832f2c-9a38-48c3-896b-68ed0de065f1
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,65120bdd-1016-459e-9d1d-4ec68f27b3e6
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,f5bd783e-bb20-4b96-b690-20e27260f4c9
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,f1180bec-143e-49b8-b90e-caa015282e4c
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,b9a0e2d5-86d8-4c17-bbdb-cd3c33b6ae1d
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,020f210b-d16a-435c-88d5-68b4d3a8cf1e
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,11d87511-d6c1-4042-a8ca-d382b87d0a34
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,52a6ef11-638b-4e78-b434-6c7475350029
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,a6c59c6c-fee4-4368-8ae3-48f3adbdcb4b
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,bcb602be-e8d3-422b-976f-2cb88f146693
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,ac5c0ce5-b170-4e3f-888f-72e6d74de6fe
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,2c5f960e-3bf2-4982-9c56-a3258db8afbc
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,7d3b589a-5b96-4f04-8c71-b93b5d0a893a
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,966ebc9a-4944-49ff-9bcd-aec96f93e1e4
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,49d073ab-197c-4ba2-9719-1493e541c3d7
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,e8110e45-c9d9-4743-ba30-d2227b3264db
9b2bf2a6d2bc48818d3b47e88e0fcd43,yes,aa1ffcf5-b985-4372-8241-be32bf8896f4
9b2bf2a6d2bc48818d3b47e88e0fcd43,no,26a3fdb5-40e7-4ac7-85b6-2dab1cfc7ac9
9146bfec515644dca1f3aa987c4142dc,yes,2698cc8f-816a-43bd-897c-778a0fdf9520
9146bfec515644dca1f3aa987c4142dc,yes,d20472da-ff54-41e0-a4d4-c3169eae52e3
9146bfec515644dca1f3aa987c4142dc,no,8e49c9c3-cf90-40dd-ad92-183b45bfe1ad
9146bfec515644dca1f3aa987c4142dc,no,fbdc9083-d9f8-48c2-816d-7b9aab8d09bd
9146bfec515644dca1f3aa987c4142dc,yes,9b93ccaa-6d45-44da-afb8-fcb98ec53e66
9146bfec515644dca1f3aa987c4142dc,no,9b66c272-e9c3-449c-8515-a96ce17c009b
9146bfec515644dca1f3aa987c4142dc,yes,c1a640d2-7214-4334-bf69-ccff7dc8faef
9146bfec515644dca1f3aa987c4142dc,no,57ef236b-79f3-411a-9332-74c023419af9
9146bfec515644dca1f3aa987c4142dc,no,7aab58f5-262d-4860-9602-72f369d15909
9146bfec515644dca1f3aa987c4142dc,yes,30c7c03b-e0bb-4404-8ca1-a925e64bbe41
9146bfec515644dca1f3aa987c4142dc,no,6e251ced-3a74-4a7b-a45d-dd31d614f507
9146bfec515644dca1f3aa987c4142dc,yes,55a748f6-9f46-485c-8201-ce39d4781b95
9146bfec515644dca1f3aa987c4142dc,yes,7fa3e01c-0855-422a-809b-09099c87415c
9146bfec515644dca1f3aa987c4142dc,no,0f25d94d-0fda-43f0-b9d3-1fbdbaa5e680
9146bfec515644dca1f3aa987c4142dc,no,605b1f76-bb7c-4474-9db8-6a49f50e0ed2
9146bfec515644dca1f3aa987c4142dc,yes,27ad7374-2c77-4886-b00a-5fb1cb7f43c6
9146bfec515644dca1f3aa987c4142dc,yes,ed15e6cb-c968-4ffe-9a3f-5528446a0a17
9146bfec515644dca1f3aa987c4142dc,yes,26ef2c7f-65f3-4bcf-9e0f-46403d977aa4
9146bfec515644dca1f3aa987c4142dc,yes,bfe4a35d-11f5-4927-9094-1f8562a96d92
9146bfec515644dca1f3aa987c4142dc,yes,38c4b875-c419-4da7-b705-98d7699a3ed7
9146bfec515644dca1f3aa987c4142dc,yes,41addd33-dae8-45a3-b6ac-113507471706
9146bfec515644dca1f3aa987c4142dc,yes,999b1516-930a-40e9-a7c6-104d12746485
9146bfec515644dca1f3aa987c4142dc,yes,c1a0de17-fa4d-471e-8d66-ec07e70fe7b7
4695cacd2d6a4d2580be523451dc9908,yes,73b5d527-00a8-48f2-90ae-480f6f49dc6d
4695cacd2d6a4d2580be523451dc9908,yes,c0446991-4557-4699-80d8-17996dbe72db
4695cacd2d6a4d2580be523451dc9908,no,dad5d358-5822-45b7-a120-992d18bbea96
4695cacd2d6a4d2580be523451dc9908,yes,f0c7e43d-aa3b-4c64-ba3f-5fc54cf2092e
4695cacd2d6a4d2580be523451dc9908,yes,a167c222-7cd7-4199-b9d8-dd6dbaf8c8d6
4695cacd2d6a4d2580be523451dc9908,yes,e4e5bf40-cb67-4a6a-abc7-fc011c2ab48f
4695cacd2d6a4d2580be523451dc9908,yes,367a6f3e-4c1f-4e4a-9292-43f4354ef05e
4695cacd2d6a4d2580be523451dc9908,no,d0287725-2ddc-4c07-b07c-42c06bc2a196
4695cacd2d6a4d2580be523451dc9908,no,91077c23-0854-482e-93a1-bf187dd72112
4695cacd2d6a4d2580be523451dc9908,yes,a56cd215-678f-4be2-a1de-71f27f24c4db
4695cacd2d6a4d2580be523451dc9908,yes,08cf7859-a96e-4df4-b8a1-2dab07cc6963
4695cacd2d6a4d2580be523451dc9908,no,600bce2c-361d-45b1-b23f-c0967598545e
4695cacd2d6a4d2580be523451dc9908,no,1cbbb142-3aa0-4560-9ad1-9dfdcff72b01
4695cacd2d6a4d2580be523451dc9908,yes,a55c93d4-34d9-4fc6-9f00-78ca301341c5
4695cacd2d6a4d2580be523451dc9908,yes,4c56a0c5-1046-437f-af4e-739006f966cb
4695cacd2d6a4d2580be523451dc9908,yes,cd06f366-bf7b-4a42-8080-3ad3a0c04e8b
4695cacd2d6a4d2580be523451dc9908,yes,7eaec758-93c8-4a08-8bca-c1e014c7466e
4695cacd2d6a4d2580be523451dc9908,yes,8d21e31e-b09d-47a6-8d09-81f2c8d0dbc9
4695cacd2d6a4d2580be523451dc9908,no,1c302761-8aae-4010-a6cb-befac13b0fe8
4695cacd2d6a4d2580be523451dc9908,yes,701d6023-7ff6-49c3-a2a6-9487533de8f9
4695cacd2d6a4d2580be523451dc9908,yes,6aa1d509-8e67-417e-9969-ddd28685678f
4695cacd2d6a4d2580be523451dc9908,yes,f2f54dab-9775-431b-93d3-d0d9515d6da1
4695cacd2d6a4d2580be523451dc9908,yes,47bde9b1-fe46-4613-96ab-7927bb301bb1
4695cacd2d6a4d2580be523451dc9908,no,ee50bf85-ece1-4f64-906d-34aa15080c59
4695cacd2d6a4d2580be523451dc9908,yes,974b6f01-98cd-4fbe-a8f7-4b7448f85611
4695cacd2d6a4d2580be523451dc9908,yes,1f68f258-3937-4ef9-9561-4092702e1d37
4695cacd2d6a4d2580be523451dc9908,yes,b2dba254-6008-4ffc-9fb0-eed78abc7dd1
4695cacd2d6a4d2580be523451dc9908,yes,c753b1e5-d1ea-4538-a2ef-5534ba07d88f
4695cacd2d6a4d2580be523451dc9908,yes,b58a285c-1014-4ca3-9a80-b9dc0a556a78
4695cacd2d6a4d2580be523451dc9908,yes,8f714d14-09ca-4059-85b9-32d938743924
137c2116bce7476d901f138e34b1053b,yes,de69bd27-c142-4653-9cb1-6fcbc3e4204b
137c2116bce7476d901f138e34b1053b,yes,1ac24127-51c3-4ecd-b3f8-508813e917df
137c2116bce7476d901f138e34b1053b,yes,f6454686-7a69-4402-b25b-22e8d8012218
137c2116bce7476d901f138e34b1053b,yes,805cda4e-1aad-4353-a0f2-53f512656f56
137c2116bce7476d901f138e34b1053b,yes,c14c7551-0c92-416d-967d-a2ceef363a85
137c2116bce7476d901f138e34b1053b,yes,b8964e9c-fcee-49e7-9833-fb30651f3b84
137c2116bce7476d901f138e34b1053b,yes,e053426a-79ed-4958-bca8-27f8cf0bf6a4
137c2116bce7476d901f138e34b1053b,yes,5c55db4d-f7f6-4dff-88ff-78790533a8c4
137c2116bce7476d901f138e34b1053b,no,1344b7b3-d86d-4dc9-bb96-c34b2199db4d
137c2116bce7476d901f138e34b1053b,yes,fb354b4c-781d-470c-8cf4-19e5ffd982b7
137c2116bce7476d901f138e34b1053b,no,f7d15f0d-67fc-4153-b0a3-6eb3f7bd86ea
137c2116bce7476d901f138e34b1053b,yes,00bad7c5-e2c0-4944-9451-142e2266f063
137c2116bce7476d901f138e34b1053b,yes,9f8ee239-5c15-4568-8d95-e35638821ecf
137c2116bce7476d901f138e34b1053b,no,0929cc7c-c47c-45d6-8326-f3ae1f164112
137c2116bce7476d901f138e34b1053b,yes,71bd1110-6161-4a99-b808-7a31e19e3738
137c2116bce7476d901f138e34b1053b,yes,89641fd3-c14b-44b2-89d2-c269cb239ebe
137c2116bce7476d901f138e34b1053b,yes,4ebf64ea-322b-4d94-a9d5-06a5fec2c6e4
137c2116bce7476d901f138e34b1053b,yes,92d31c82-1f18-4505-baf8-4f1d7e5dd56f
137c2116bce7476d901f138e34b1053b,yes,5f662dc8-80e8-419f-8d9a-e3150b1377f0
137c2116bce7476d901f138e34b1053b,yes,5028d796-63e6-4e98-b79b-adbf1fffb270
137c2116bce7476d901f138e34b1053b,no,4a424af2-f461-4794-bed5-ed936c4b32f7
ae90532c080d4f7b9933e792eaf0c43b,no,0f22038a-79af-4ea8-a118-dba1b03be0bf
ae90532c080d4f7b9933e792eaf0c43b,no,876c8f15-130e-40df-be58-c28e49206607
ae90532c080d4f7b9933e792eaf0c43b,yes,42bd3af6-8408-4dd1-8b1c-d8300a163559
